Authors,Headline,Time,Live,All_text,Category
Lærke Halkjær,Her er der risiko for skybrud og torden,2023-08-12T05:38:08.678Z,0,"['Lørdagens vejr byder på blandede bolsjer.', 'Fredagens lunere vejr nåede ikke i hus med en meteorologisk sommerdag. Hvis lørdagen skal bryde mønsteret af køligere dage, vil chancen være bedst på Bornholm, i Østjylland og Nordjylland.', 'Her kan temperaturen være heldig at snige sig op på 25 grader.', 'Men det er ikke det eneste, som TV 2 Vejrets meteorologer holder øje med denne dag.', 'Der er nemlig risiko for skybrud og torden over Sjælland, Fyn og store dele af Jylland, da et lavtryk netop udvikles over Danmark.', 'Det vil derfor være en god ide at hoppe i regntøjet i dag eller have en paraply ved hånden, når man skal nogle steder hen.', 'Allerede i morgentimerne bevæger de første byger sig hen over Syddanmark og Sjælland. Her kan store dele af Jylland og Bornholm derimod se frem til en mere tør start på dagen.', 'This is a modal window.', 'Beginning of dialog window. Escape will cancel and close the window.', 'End of dialog window.', '', '', 'This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.', 'Men allerede ved frokosttid vil et mere udbredt regnvejr ramme Jylland fra sydvest. Herfra vil de fleste gennem eftermiddagen og aftenen mærke til regnen, som dog har udsigt til at blive kraftigst over de varslede områder.', 'For Nordjylland, Østjylland og Bornholm kan temperaturerne snige sig op på 22 til 24 grader med mulighed for at ramme de 25 grader.', 'I resten af landet vil termometret nå op mellem 18 og 23 grader.', 'Vinden vil være svag til jævn og komme fra syd.', 'Sidst på aftenen vil lavtrykket have bevæget sig videre mod nordøst, og flere steder vil derfor kunne nyde en tør aften og nat.', 'I nattetimerne vil temperaturen kunne nå ned mellem 11 og 14 grader.']",Vejr
Sebastian Pelt,Valencia sætter ny varmerekord med næsten 47 grader,2023-08-11T18:56:51.000Z,0,"['Den tidligere varmerekord for den spanske millionby blev slået med over 3 grader.', 'Ekstrem varme har sommeren igennem givet anledning til varmerekorder flere steder i Sydeuropa.', 'De seneste dage har intens varme strammet sit greb om den sydøstlige del af Spanien, hvor der igen er sat nye grænser for, hvor varmt det kan blive flere steder.', 'Den mest markante rekord blev sat i den spanske millionby Valencia, hvor termometret torsdag viste ekstreme 46,8 grader.', 'Det er hele 3,4 grader over den tidligere varmerekord for byen, der lød på 43,4 grader, og har derudover også pulveriseret augustrekorden for byen, der indtil torsdag lød på 43,0 grader.', 'BREAKING: Valencia 🇪🇸 has just scorched its previous heat record by a shocking +3.4°CThe new provisional record stands at 46.8°C (116.2°F). This is a huge record-break. pic.twitter.com/aDRCtGyBwY', 'Samtidig er torsdagens maksimumtemperatur i Valencia blot 0,6 grader under den absolutte nationale spanske varmerekord, der blev sat i 2021 og lyder på 47,4 grader.', 'Den ekstreme varme, der er strømmet op over dele af Spanien, kommer fra den nordvestlige del af Afrika, hvor temperaturerne har været endnu mere ekstreme.', 'Det vidner temperaturerne i Marokko om fredag, hvor der med stor sandsynlighed er målt den højeste temperatur i marokkansk vejrhistorie.', 'Det skete, da temperaturen i Agadir steg til glohede 49,7 grader. Godkendes temperaturen som valid, er det 0,1 grader over den tidligere marokkanske varmerekord, der ellers har lydt på 49,6 grader. Den temperatur blev målt 17. juli 2012 i Marrakech.', '#Breaking: With a preliminary Tmax of 49.7°C, #Agadir 🇲🇦 just broke the highest temperature ever recorded in #Morocco! Update later. pic.twitter.com/TignEbAZjK', 'De to næste dage fortsætter den ekstreme varme over Marokko og det sydlige Spanien med temperaturer, der kan nå over 45 grader.']",Vejr
Lærke Halkjær,Weekenden byder på både sommervejr og regn,2023-08-11T11:44:39.626Z,0,"['Det kan blive til to sommerdage i streg.', 'De sidste fire ugers tid har ikke bragt meget sommervejr med sig.', 'Men nu er der mulighed for at slå hul i den kedelige stime af kølige dage. Fredag og lørdag er der nemlig chance for at nå 25 grader i dele af landet.', 'Det vil være første gang siden 16. juli, hvis vi får en meteorologisk sommerdag.', 'Hen mod solnedgang vil fredagens sommerlige temperaturer stadig stå på spil. I aftentimerne vil der nemlig være omkring 20 grader i store dele af landet.', 'Det vil derfor være en oplagt mulighed at nyde sådan en sommeraften på terrassen eller altanen.', 'Det vil dog være til den skyede side med en let til jævn vind fra syd.', 'Lørdag byder på blandede bolsjer, da der er udsigt til en mulig sommerdag, men også udbredt regn.', 'This is a modal window.', 'Beginning of dialog window. Escape will cancel and close the window.', 'End of dialog window.', '', '', 'This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.', 'Temperaturerne vil kunne nå op på omkring 24 grader i både Nordjylland, Østjylland, på Fyn og Sjælland, hvis altså regnen ikke melder sin ankomst for tidligt.', 'Det er også i disse dele af landet, at der er bedst chance for at opnå en meteorologisk sommerdag, hvis termometret sniger sig op på hele 25 grader.', 'Det vil være mest tørt først på dagen, men allerede i morgentimerne vil byger præge billedet over Sjælland og Fyn.', 'Hen ad dagen vil mere udbredt regn komme op fra sydvest, som til dels kan være kraftig og med risiko for torden.', 'Vinden vil være svag til jævn fra syd.', 'På ugens sidste dag tager temperaturerne et meget lille dyk efter lørdagens regnvejr.', 'Det vil dog stadig være til den sommerlige side, da termometret kan vise op til 22 grader flere steder i landet.', 'Søndag vil der være spredte byger midt på dagen. Men da både formiddagen og aftenen er til den tørre side, vil dagen byde på flere muligheder for at nyde vejret i det fri uden behov for en paraply.', 'Vinden vil generelt være fra sydvest og være let til jævn.', 'Den kommende uge har udsigt til at fortsætte med temperaturer et stykke over de 20 grader, men til den ustadige side.']",Vejr
Lærke Halkjær,Fredag med sommerligt vejr,2023-08-11T04:57:20.372Z,0,"['Temperaturen kan nærme sig de 25 grader.', 'Mange har sikkert følt, at sommeren var ovre for i år. Men nu vender smagen af sommer tilbage.', 'Fredag byder nemlig på en del sol flere steder og lunere temperaturer, end der har været i flere uger. Dog kan der også være enkelte lokale byger.', 'Morgenen er startet ud med fuld sol i Nordjylland, og flere andre steder har man også kunnet skimte solen blandt skyerne på himlen. ', 'I Sønderjylland er morgenen dog en smule diset.', 'I løbet af morgenen vil solen dog brænde igennem flere af skyerne, inden det bliver mere skyet igen til eftermiddag.', 'Mange vil derfor både opleve sol og skyer gennem dagen, mens få også kan opleve en lokal byge.', 'This is a modal window.', 'Beginning of dialog window. Escape will cancel and close the window.', 'End of dialog window.', '', '', 'This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.', 'Temperaturen vil nå op mellem 20 og 24 grader. Længst mod syd vil temperaturen kunne lægge sig tæt mod de 25 grader.', 'TV 2 Vejret definerer det som en sommerdag, hvis temperaturen lokalt når 25 grader.', 'Vinden vil være let til jævn og generelt blæse fra sydvest.']",Vejr
Jeppe Lykke Hansen,Spanien ramt af sommerens tredje hedebølge,2023-08-10T15:47:01.075Z,0,"['Den usædvanligt varme sommer har bidt sig fast på den iberiske halvø. ', 'Temperaturerne stiger igen i Spanien, der nu står midt i tredje hedebølge denne sommer. Det skriver nyhedsbureauet Reuters.', 'I de centrale og sydlige områder kan temperaturen komme helt op på 44 grader, mens temperaturen i Baskerlandet i den nordøstlige del af landet kan komme helt op over usædvanlige 40 grader for området.', 'Samtidig advarer myndighederne om forøget risiko for skovbrande.', 'Det meste af Sydeuropa har denne sommer kæmpet med temperaturer så høje, at der er en sundhedsrisiko for ældre og svækkede personer.', 'Årets hedebølger har også skabt en langvarig tørke flere steder og presset vandreserverne i bund.', 'Myndighederne har derfor været nødt til at indføre lokale restriktioner på blandt andet brug af vand til swimmingpools.', 'En anden konsekvens af den ekstremt varme sommer er øget afsmeltning af landets gletsjere.', 'Aneto, der er den største gletsjer i Pyrenæerne, er nu reduceret til en tredjedel af dens størrelse i 1981.', 'Afsmeltningen er accelereret over de seneste år, og Aneto er i fare for at forsvinde helt.', 'I forbindelse med den globale opvarmning ventes flere hedebølger samt et endnu tørrere klima i Sydeuropa.', 'Sidste sommer var historisk set også usædvanlig varm i Spanien, og den bød også på en ny varmerekord for landet. ', 'Det skete, da termometret 15. august 2021 nåede hele 47,4 grader i Morntoro.']",Vejr
Andreas Nyholm,Kraftig blæst skyld i dødsbrande på Hawaii,2023-08-10T15:18:25.274Z,0,"['Vinden er aftagende de kommende dage, så der er bedre chancer for at få kontrol over brandene.', 'Hawaii blev tirsdag ramt af voldsomme naturbrande, der i løbet af kort tid udviklede sig kraftigt og indtil videre har kostet 36 personer livet.', 'Naturbrandene spredte sig med rekordfart på grund af en kraftig blæst på Hawaii.', 'Blæsten var udløst af orkanen Dora, der gik syd om øgruppen.', 'Selvom Dora lå mere end 1200 kilometer syd for Hawaii, blev vindstyrken fordoblet i forhold til normalt.', 'Den kraftige vind skabte forudsætningerne for, at naturbrandene kunne udvikle sig eskplosivt, og på øen Maui udviklede tre mindre brande sig katastrofalt hurtigt i løbet af tirsdag og onsdag.', 'Brandene fik fatale følger, og 36 personer omkom. ', 'Maui beboes af 117.000 mennsker, men er også et mål for et meget stort antal turister.', 'Dora har tabt pusten og har nu bevæget sig længere væk fra Hawaii. ', 'Derfor er vindstyrken nu nede på 5 til 8 meter i sekundet, hvilket er jævn vind og ganske normalt for øgruppen.', 'Dermed vil sluknings- og oprydningsarbejdet også blive nemmere de kommende dage.', 'Der kan komme enkelte byger over Hawaii de næste dage, men ikke noget der vil hjælpe slukningsarbejdet meget.']",Vejr
Andreas Nyholm,Fredag kan blive første sommerdag i knap fire uger,2023-08-10T11:47:00.773Z,0,"['Der er endelig svag vind i nogle dage – men regn er på vej.', 'Så er der endelig sommervejr i prognoserne. For første gang i knap fire uger kan vi fredag og lørdag nå op omkring de 25 grader.', 'Stormen Hans ramte Danmark hårdt søndag og mandag og giver her torsdag stadig Danmark en frisk vestlig vind og temperaturer et godt stykke under 20 grader.', 'Men i nat løjer vinden af, og fredag morgen vil det igen smage mere af sommer end af efterår.', 'Sommertøjet skal frem, og i løbet af eftermiddagen vil mange se temperaturer på 20-24 grader. ', 'Lokalt kan vi nå 25 grader, og gør vi det, vil det være første gang siden 16. juli, at vi får en meteorologisk sommerdag.', 'Fredagen vil flere starte ud med en del skyer, men solen vil komme mere igennem i løbet af dagen.', 'Når vi nærmer os aften, vil der begynde at komme flere høje skyer fra vest. ', 'Det er optræk til en front fra vest, og der kan komme enkelte byger fredag aften.', 'Lørdag kan begynde med regn og byger, men i løbet af dagen vil der være perioder med tørvejr og solskin.', 'Luften er fortsat lun, så kommer solen igennem, er der også en mulighed for, at temperaturen lokalt kan nå 25 grader.', 'Lørdag vil dog flere steder også byde på byger, så har man et arrangment kan det ende vådt og med torden.', 'Så lørdag bliver det klogt at holde øje med radarbilledet.', 'Søndag ser ud til at blive mest tørt, måske med enkelte byger i Jylland.', 'Der vil være vekslende skydække og temperaturer på 19-23 grader, så pænt sommervejr i forhold til tidligere på ugen.']",Vejr
Andreas Nyholm,Vejret bevæger sig én vej torsdag - fredag bliver det endnu bedre,2023-08-10T04:25:21.058Z,0,"['Skyerne ligger stadig tungt over landet, men der er mere sol på vej.', 'Efter en våd og meget blæsende start på ugen, lysner det endelig på vejrfronten. ', 'Torsdag bliver for mange en tørvejrsdag, som bliver bedre, som den skrider frem. ', 'Fra morgenstunden er det helt tørt, med temperaturer på 12-14 grader.', 'Det er relativt lunt om morgenen, men det blæser fortsat med en god jævn til hård vind fra vest og nordvest.', 'Det er ikke voldsomt blæsende som de forrige dage, men alligevel nok til at gøre vejret en smule køligt.', 'Dagen er startet ud næsten overskyet, vi ligger fortsat med lavtrykket Hans lige nordøst fra os.', 'Heldigvis for Danmark, Norge og Sverige, så flytter Hans sig endelig lidt hurtigere mod nordøst.', 'I løbet af dagen begynder en opklaring at komme ind over landet fra vest. Formiddagen byder fortsat på mange skyer.', 'Men især mod sydvest begynder det at lysne mere og mere med solskin i perioder. ', 'Der vil for de fleste være tørvejr dagen igennem, men der kan opstå nogle lokale byger. Især på Sjælland og Bornholm, hvor der kortvarigt kan komme lidt regn. ', 'Når vi kommer lidt op på eftermiddagen, vil vinden aftage en smule og være jævn til frisk fra vest. ', 'Det er stadig på den blæsende side, men har man læ, vil man begynde at kunne mærke sommerfornemmelserne igen. ', 'Solen trænger mere igennem, som dagen skrider frem, og fra midt på eftermiddagen skulle det gerne holde helt tørt.', 'Temperaturen ender oppe på 16-20 grader, stadig køligt for august måned.', 'Heldigvis bliver vejret endeligt sommerligt igen allerede i morgen, hvor temperaturen mange steder kommer op på 20-23 grader, og solen vil skinne i lange perioder.', 'Vinden vil være svag til let, og gøre at det hurtigt vil føles varmt når solen skinner.']",Vejr
Jeppe Lykke Hansen,Vejrskifte på vej de kommende dage,2023-08-09T18:09:07.858Z,0,"['Det bliver ikke højsommer de næste dage, men for øjeblikket må vi glæde os over det, vi kan. ', 'De seneste dage har været alt andet end sommerlige, og det har også for første gang denne sommer været decideret koldt at være ude.', 'Selvom juli har været præget af lavtryksvejr, har det trods alt været varmt nok til shorts og t-shirt, men den udvikling vendte søndag, da det, der skulle blive kendt som stormen Hans, gik ind over Skandinavien.', 'Konsekvenserne af Hans er kendte. Vi fik storm, og særligt Østdanmark fik masser af vand.', 'Vejret i Danmark var dog kun en forkølet udgave af det, som ramte især Norge, hvor blandt andet veje blev skyllet væk, og der kom store oversvømmelser.', 'Den gode nyhed i denne forbindelse er, at vi herhjemme er ude på den anden side i forhold til Hans, og der faktisk er en smule om ikke varmt vejr, så i hvert fald mere lunt vejr de kommende to dage.', 'Dermed kan det være, at de lange bukser skal blive hjemme både torsdag og fredag, hvor særligt fredag kan blive solrig.', 'Vejret kommer dog ind fra vest, og der kan komme lidt skyer med fugten fra Nordsøen.', 'Temperaturmæssigt sniger torsdag sig op på 19 grader, og fredag kan der blive helt op til 23 grader varmt.', 'Lørdag vender det så igen, og så skal de korte bukser tilbage i skuffen.']",Vejr
Jeppe Lykke Hansen,Sommeren kan være et overstået kapitel for i år,2023-08-09T15:22:47.685Z,0,"['Mulighed for at sommeren slår et smut med halen, men lavtryksvejret kan også fortsætte. ', 'Årets sommer bliver nok mest husket for den sjaskvåde juli, og mange spørger sig selv, om det virkelig var det for i år. ', 'Er der virkelig ikke mere sommervejr i 2023? Svaret blafrer lidt i vinden.', 'Som udgangspunkt er det for tidligt at afskrive sommeren for i år, fordi vi stadig har 14 dage tilbage af august, og september også kan være sommerlig, fortæller Peter Tanev, meteorolog ved TV 2 Vejret.', 'Det bliver lunere de kommende dage, og efterhånden vil der være bedre chance for, at vi kommer over 20 grader, men rigtig sommervarmt bliver det ikke.', '- Man skal altid passe på med at kigge langt ud i fremtiden, når det gælder vejr, men der er ikke noget, der tyder på rigtig varmt sommervejr og stabilt højtryk, siger Peter Tanev.', 'De næste mange dage er der fortsat risiko for byger, og nogle dage kan de blive kraftige. Det kan blandt andet blive tilfældet lørdag.', 'Næste uge ser det lunere ud, uden at man dog vil kalde det højsommer. Nærstuderer man modellerne er der imidlertid en lille mulighed for, at vi kan komme op på 25 grader og igen få en meteorologisk sommerdag.', '- Kigger vi i vejrkortene for den kommende tid, tyder alt på, at det hen over weekenden og ind i næste uge bliver lunere uden dog at blive rigtig varmt, siger Peter Tanev.', 'Der er dog også en tendens i modellerne, der kan give en smule håb om en varmere afslutningen på sommeren.', 'Noget tyder på, at vejret i slutningen af næste uge bliver lidt mere højtryksagtigt, og at temperaturerne dermed også kan stige.', 'Sker det, kan vi jo håbe, at den vejrtype bider sig fast lige så, ligesom det meget våde lavtryksvejr vi har haft hen over de seneste uger.', 'Men for at gøre billedet endnu broget, er der også modeller med mulighed for et nyt vådt lavtryk i næste uge, men om det kommer torsdag, fredag eller måske bare går ind over Tyskland er for tidligt at sige.', '- Det er ikke meget tydeligt i vejrkortene, at højsommer skal vende tilbage, men for engang skyld håber jeg at jeg tager fejl, for jeg ved, at mange godt kunne tænke sig et enkelt skud rigtig sommervarme, siger Peter Tanev.']",Vejr
Mathilde Graversen,Nu er elkabler ved kraftværk blevet sprængt i stykker,2023-08-09T14:35:56.286Z,0,"['Hvad sker der? De seneste dage har Norge været ramt af oversvømmelser efter mødet med stormen Hans.', 'Store dele af det sydlige Norge er hårdt ramt, og vandstanden ventes fortsat at stige flere steder frem mod søndag. ', 'Torsdag er 80 husstande blevet evakueret i byen Hokksund vest for Drammen, da man frygter skader på Hellfoss-dæmningen. Og i Hønefoss er der sket et jordskred i et område, hvor beboerne allerede var evakueret. ', 'Denne liveblog opdateres ikke længere. ', 'En højspændingsmast blev revet med ud i floden, da vandmasser fik\xa0dele af dæmningen ved\xa0Braskereidfoss til at brase sammen onsdag.', 'Torsdag er der blevet arbejdet på at frigøre kablerne fra masten. Nu er\xa0ledningerne sprængt bort ved en kontrolleret sprængning, og masten er væltet for at sikre området.', '- Elledningerne på masten udgør en fare for yderligere skader på kraftværket og for eventuel trafik på vejen på den anden side af åen, forklarer indsatsleder Kjetil Enger til mediet Østrlendingen, skriver NRK.\xa0', 'Livechatten med TV 2s meteorolog Peter Tanev er lukket. Tak for de gode spørgsmål.', 'Du kan stadig følge situationen i Norge i denne liveblog.', 'Hvordan reagerer nordmændene på det voldsomme vejr og oversvømmelserne?', 'Jeg\xa0synes, at nordmændene tager det meget fint. Vi møder kun flinke og til dels også glade nordmænd, men mange er selvfølgelig også bekymrede over situationen.', 'Nogle af dem, vi har mødt, oplever vandet helt tæt på og er selvfølgelig bekymrede over, hvornår de kan komme hjem.', 'Mange er også bekymrede over, hvor lang tid det tager, før infrastrukturen med veje og jernbaner er oppe at køre igen. Der kan godt gå lang tid.\xa0', 'Venlig hilsen Peter Tanev', 'Har man en formodning om, hvor længe vandstanden vil stige endnu?', 'Vandstanden vil stige de næste dage. I det område, hvor jeg befinder mig lige nu i Hønefoss, forventer man, at vandstanden stiger i nat eller i løbet af i morgen.\xa0', 'Men alt det vand, vi lige nu ser her, det skal videre sydpå ned imod Drammen. Og derfor forventer man først, at vandstanden topper lørdag eller søndag vest for Oslo.\xa0', 'Venlig hilsen Peter Tanev', 'Vi skal til Oslo i midten af næste uge. Hvor påvirket er Oslo - vil vandmasserne ramme der, når vandet kommer ned igennem systemerne?', 'Mit bedste bud er, at problemerne i Oslo er overstået de steder, hvor der har været udfordringer, når du kommer derop.\xa0', 'Venlig hilsen Peter Tanev', '80 husstande evakueres nu i byen Hokksund lidt vest for Drammen. Det skriver norsk TV 2 ifølge NRK.\xa0', 'Evakueringen finder sted, fordi man frygter, at oversvømmelserne har skadet Hellfoss-dæmningen.', 'Drammens Tidende skriver, at kommunale myndigheder og Røde Kors går fra hus til hus for at kontakte beboere.\xa0Det er hovedsageligt beboere langs flodens bred, der bliver evakueret.', 'Kommer vi også her i Danmark til at få så voldsomt vejr og se de konsekvenser, som vores nabolande oplever? Har klimaet indhentet os, så der ikke er mere at gøre for at vende det? ', 'Både i Norge og i Danmark har der altid været ekstremt og voldsomt vejr. Heldigvis oplever man ofte, at der går mange år imellem\xa0de helt store oversvømmelser, kraftige regnvejr eller snestorme.\xa0', 'Det, der kan ske i fremtiden, er, at vi kommer til at se de ekstreme hændelser oftere og oftere. Det kan være et tegn på, at vores klima har ændret sig.\xa0', 'Der er ikke noget, som lige nu og her tyder på, at uvejret i Norge nødvendigvis har noget med klimaforandringer at gøre.\xa0', 'Venlig hilsen Peter Tanev', 'Kan stormen komme tilbage til Danmark eller har vi fået vores del af stormen. ', 'Nej, stormen kan ikke komme tilbage til Danmark. Den har lagt sig nu.\xa0', 'Når man taler om stormen Hans i Norge, så handler det nu om eftervirkningerne fra den. Det handler altså om den regn, der faldt for to-tre dage siden, som nu giver problemer, efterhånden som det strømmer ned igennem floderne og skal ud i havet.\xa0', 'Venlig hilsen Peter Tanev', ""Vi hører konstant, at uvejret skyldes klimaforandringer. Men tilbage i 1990'erne var der også store oversvømmelser i Norge. Det var vidst i 1993 eller 1994. Hvad er forskellen mellem dengang og nu - og hvorfor er alle så sikre på, at det er klimaforandringer, som er skyld i oversvømmelserne?"", 'Jeg synes ikke, at der er mange, der har skrevet eller sagt, at oversvømmelserne i Norge skyldes klimaforanderinger. Tværtimod har jeg set flere norske eksperter - og jeg har også selv været ude og sige, at\xa0en hændelse som denne skal man se flere af og måske oftere, før man kan begynde at tale om, at det hænger sammen med klimaforandringer.\xa0', 'Når det er sagt, så er der ingen tvivl om, at klimaforandringer giver et varmere klima, som gør, at vejret kan blive mere ekstremt.\xa0', 'Og det, at man tidligere har haft en hedebølge eller ekstremt vejr, er heller ikke ensbetydende med, at det her ikke har noget med klimaforandringer at gøre.\xa0', 'Venlig hilsen Peter Tanev', 'Giver de store ødelæggelser og vandmængder anledning til ændringer i Norges klimapolitik i forhold til konkrete indsatser fremfor mål og floskler som i Danmark? Skal der ulykker til, før vi får handling?', 'Indtil videre har situationen været så alvorlig i Norge, at man ikke er begyndt at tale om klimaet endnu. Og det er heller ikke sikkert, at denne situation har noget med klimaforandringer at gøre. Der skal flere episoder af denne slags til, før man for eksempel kan konkludere, at der kommer flere af dem.\xa0', 'Men der er ingen tvivl om, at man sikkert vil kigge på en situation som denne og tænke, at der kan komme mere ekstremt vejr i fremtiden. Derfor kan man sørge for at forberede sig og lære af situationer, som den vi har oplevet med stormen Hans.\xa0', 'Venlig hilsen Peter Tanev', 'Jeg hørte en meteorolog sige, at fremtidige juli måneder her i nord kan ventes at blive som i år. Så skal vi fremover regne med lave temperaturer, temmelig begrænset med sol, masser af regn og megen blæst i juli? ', 'Man kan ikke sige noget om, hvordan juli bliver i fremtiden. Vi har oplevet så meget, der stikker i hver sin retning.\xa02017 var kølig og våd. 2018 var lang og varm.', 'Det, man kan sige om fremtidens klima, er, at der er en større risiko for at et bestemt vejr\xa0bliver langvarigt\xa0og holder ved i lang tid. For eksempel kan der komme længere perioder med vådt og koldt vejr, eller en længere periode med varme og tørke. Med andre ord bliver vejret mere ekstremt i fremtiden.\xa0', 'Venlig hilsen Peter Tanev', 'Vi tager til Bergen mandag aften og skal køre mod Røros, men det går nok ikke nu. Hvordan er sikkerheden i forhold til at færdes på vejene og i landet generelt? \nVh. Mette ', 'Det er svært at svare på. Jeg ved, at der er mere end 120 veje, som er lukkede eller svært fremkommelige. Man kan holde øje med myndighedernes udmeldinger og meldinger fra vejvæsenet.', 'Når vi har kørt rundt, har vi oplevet, at myndighederne har haft styr på situationen og både lukket og genåbnet veje på den rigtige måde.', 'Venlig hilsen Peter Tanev', 'I Norge har myndighederne hævet varslet til rødt fareniveau\xa0i 20 kommuner. Det er det højeste niveau, som betyder, at\xa0der kan være fare for menneskeliv.', 'Det røde område dækker især området omkring hovedstaden Oslo og området nord for storbyen.\xa0', 'Derudover er der udsendt et såkaldt orangevarsel, som er\xa0det næsthøjeste fareniveu, i en stor del af det sydlige Norge.', 'En beboer i området Nansenveien i Hønefoss opdagede, at der var bevægelse\xa0mellem flere boliger og floden i byen og slog alarm til kommunen.\xa0', 'Torsdag eftermiddag blev beboere på 19 adresser\xa0evakueret med hjælp fra\xa0Røde Kors og Civilforsvaret.\xa0', '- Boligerne ligger allerede meget tæt på floden. Hvis det bryder sammen nu, så er det boligerne som i så fald glider ud i floden. Det er det, vi frygter, siger kommunens beredskapschef,\xa0Magnus Niholm, til den norske tv-station NRK.\xa0', 'Efter evakueringen er der\xa0sket et jordskred i det evakuerede område, men der\xa0er ikke melding om nogen materiel skade og heller ikke melding om, at personer skal være kommet til skade.\xa0', 'Den norske kong\xa0Harald og den norske kronprins Haakon vil besøge områder, der er ramt af oversvømmelse.\xa0', 'Det skriver den norske avis Aftenposten.\xa0', 'TV 2s meteorolog Peter Tanev er til stede i Norge og vil svare på spørgsmål i en livechat klokken 19.30.', 'Du kan allerede nu stille spørgsmål til ham om det voldsomme vejr og\xa0situationen i Norge øverst i denne liveblog.', 'Erik Holtemann\xa0Jacobsen, der bor i Norge nær byen Fagenes, var i går forbi byen for at hjælpe med at lægge sandsække rundt om hotellet i byen, hvor 150 personer fra lokalområdet\xa0er evakueret. Nu er vandet begyndt at pible under sækkene, fortæller han.', 'Vandet ventes at\xa0stige frem til søndag eller mandag, og de lokale ved ikke, hvor højt vandet ender med at\xa0nå op.', 'Erik Holtemann\xa0Jacobsen fortæller også, at folk i byen ikke kan komme sydpå til Oslo i øjeblikket på grund af beskadigede veje.\xa0', '- Der er mange lukkede veje. Og der er mange folk, der ikke kan komme bare til Fagernes, fordi vejene er lukkede,\xa0fortæller han.\xa0', 'Selv bor han cirka 30 meter over floden, så hans hjem er ikke i fare. Men hans kone er kørerlærer, og det er svært at finde veje at køre rundt på med elever lige nu. Sønnen arbejder på en tankstation, hvor der nu kun er cirka en meter ned til vandmasserne.\xa0', '- Så det berører mange lokale her i området, fortæller han.\xa0', 'This is a modal window.', 'Beginning of dialog window. Escape will cancel and close the window.', 'End of dialog window.', '', '', 'This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.', 'This is a modal window.', 'Beginning of dialog window. Escape will cancel and close the window.', 'End of dialog window.', '', '', 'This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.', 'TV 2s meteorolog og udsendte i Norge, Peter Tanev, fortæller, at situationen i Hønefoss, hvor han befinder sig, udvikler sig minut for minut.', 'Han fortæller, at noget af det vand, der er faldet længere nord på, er på vej syd på til Hønefoss, og derfor forventes vandstanden fortsat at stige, selvom at området allerede er ramt af voldsomme oversvømmelser.\xa0', '- Alle, vi taler med i området her, siger, at de aldrig har oplevet noget lignende, og de har aldrig set så meget vand, siger Peter Tanev og tilføjer:', '- Vandet har ikke engang kulmineret endnu. Man venter fortsat, at det vil stige op til en meter eller halvanden.\xa0Det er klart, at de her vandmængder giver store problemer.', 'This is a modal window.', 'Beginning of dialog window. Escape will cancel and close the window.', 'End of dialog window.', '', '', 'This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.', 'This is a modal window.', 'Beginning of dialog window. Escape will cancel and close the window.', 'End of dialog window.', '', '', 'This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.', 'Situationen i Sydnorge gør stort indtryk på landets justits- og beredskabsminister, Emilie Enger Mehl.', 'Ifølge hende var det kritisk onsdag, mens det syner mere roligt i dag, torsdag. Det er dog for tidligt at ånde lettet op, fortæller ministeren.', '- Vi ved, at der er store vandmængder på vej, så hvor vandet står højt, vil det fortsat stige, siger hun og tilføjer:', '- Indsatsen mod den ventede stigning her i Drammen og andre steder er yderst vigtig for at forebygge skader mest muligt.', 'This is a modal window.', 'Beginning of dialog window. Escape will cancel and close the window.', 'End of dialog window.', '', '', 'This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.', 'This is a modal window.', 'Beginning of dialog window. Escape will cancel and close the window.', 'End of dialog window.', '', '', 'This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.', 'Den 97-årige borger i Nesbyen\xa0Arnstein Groven fortæller, at han aldrig har oplevet noget lignende som de vandstigninger, der har ramt Nesbyen lige nu.', '-\xa0Om det sker en gang hvert hundrede år, ved jeg ikke, men det er ikke sket de sidste hundrede år, fortæller han.', 'Han fortæller videre, at han blev evakueret på grabben af en traktor og kørt fra Nesbyen.']",Vejr
